,0,1
5977,IHG,56.79
5978,PRFT,66.71
5979,AUVI,1.0611
5980,CSX,29.22
5981,MRCC,7.57
5982,MITT^C,17.41
5983,JCTCF,5.07
5984,WEST,10.93
5985,SBBA,24.8801
5986,FINM,10.01
5987,LQDT,17.56
5988,LGVCU,10.1451
5989,RJF,121.97
5990,AGILW,0.42
5991,BRW,7.93
5992,PETWW,0.19
5993,ALBO,21.2
5994,ESMT,18.99
5995,BEST,0.6032
5996,DAO,3.51
5997,CEQP^,9.25
5998,FDBC,47.29
5999,ADT,9.175
6000,CYCN,0.5764
6001,RH,281.455
6002,CSGP,82.88
6003,ESOA,2.7
6004,PMT^B,22.5
6005,LXP^C,47.96
6006,EDU,26.67
6007,MDB,186.59
6008,VTIQ,9.94
6009,RRGB,8.2
6010,EPR^G,17.41
6011,IAA,40.27
6012,IRAAU,9.88
6013,BAC^Q,17.58
6014,APPS,14.82
6015,BEEM,11.55
6016,OSTK,25.0
6017,LEA,149.89
6018,PLOW,38.6901
6019,CBSH,70.76
6020,ALOR,10.1
6021,INAB,1.85
6022,BDJ,9.255
6023,LFLYW,0.0949
6024,SCHN,27.75
6025,BMBL,25.5
6026,GABC,39.1
6027,GRTS,2.71
6028,RIV^A,22.9
6029,TMHC,27.4
6030,PRST,1.68
6031,APTV^A,126.94
6032,MYE,21.57
6033,AVCO,0.4201
6034,EWCZ,14.66
6035,CLVT,10.49
6036,RPRX,42.76
6037,OZKAP,16.685
6038,BGH,12.905
6039,AMV,13.19
6040,SVFAW,0.0384
6041,CPZ,15.78
6042,CVBF,28.48
6043,CSGS,65.01
6044,PSTL,15.69
6045,RXST,12.99
6046,MCK,362.735
6047,WASH,48.47
6048,ZGN,11.0
6049,SGFY,28.645
6050,MNPR,2.05
6051,EARN,6.94
6052,CASI,1.95
6053,XFIN,10.09
6054,MOBV,10.02
6055,EXPE,96.75
6056,OMEG,9.98
6057,PMGMW,0.04
6058,LOCO,10.28
6059,PPYAW,0.0301
6060,SXI,105.16
6061,NDAC,10.02
6062,FSLY,9.45
6063,LOCL,2.61
6064,FVIV,10.03
6065,NIC,80.97
6066,GAMCU,9.94
6067,BLTS,10.03
6068,VVR,3.81
6069,CHKEL,78.5
6070,PTEN,17.3
6071,SONO,15.98
6072,DGICB,16.1
6073,SJT,11.22
6074,KLR,0.8987
6075,STAB,0.1451
6076,RILYN,21.13
6077,ZWRKU,9.94
6078,PICC,9.94
6079,IOT,9.25
6080,GSRM,9.95
6081,BNFT,6.83
6082,BATRK,31.94
6083,GJP,23.57
6084,CRSR,13.73
6085,ALC,64.18
6086,CLIR,0.7876
6087,AMBP,4.55
6088,AES,27.845
6089,FRSG,9.93
6090,NYC,2.915
6091,OUT,17.94
6092,BWV,1.22
6093,WTMAU,10.08
6094,CELU,2.34
6095,SNFCA,6.18
6096,SNDX,23.72
6097,ONFO,1.2
6098,USFD,34.71
6099,FWAC,9.91
6100,MMM,133.24
6101,ROSEU,10.25
6102,TOAC,10.25
6103,OGE,38.47
6104,MCR,6.675
6105,VERU,12.21
6106,NIQ,12.19
6107,OPA,10.0
6108,ATO,111.8986
6109,ENVA,39.32
6110,MCAAW,0.04
6111,HNST,3.33
6112,CINC,34.89
6113,AZO,2455.26
6114,WAB,100.91
6115,PSN,49.17
6116,ATAQ,9.99
6117,PV,10.02
6118,ARCH,153.2
6119,GIS,78.69
6120,CMCO,28.13
6121,IMUX,1.77
6122,SHCRW,0.2
6123,CENX,7.16
6124,ALLR,0.58
6125,TSBK,29.3
6126,FICO,599.36
6127,EXPR,1.26
6128,LADR,10.93
6129,ACLS,59.87
6130,USNA,51.2
6131,NBSE,0.28
6132,APGN,2.65
6133,RITM^D,20.28
6134,SLVM,47.42
6135,ELC,21.6886
6136,SPWH,8.96
6137,TENX,0.134
6138,BURL,150.2
6139,FTCVU,9.995
6140,ECCX,23.8
6141,NEA,10.79
6142,HOPE,13.37
6143,PLPC,79.67
6144,DTRTW,0.251
6145,ALB,322.26
6146,IQI,9.06
6147,ITCI,46.36
6148,MAA,159.42
6149,LTCH,1.2
6150,OMEX,3.07
6151,EPC,40.16
6152,PNC,165.26
6153,MTR,14.9209
6154,CFFSU,10.03
6155,CIVI,72.0
6156,CEM,36.33
6157,CTAQW,0.0148
6158,NYMT,2.73
6159,ABC,155.85
6160,NGVC,11.6
6161,RWT,7.55
6162,TGTX,5.72
6163,SCM,13.9755
6164,TCBS,15.36
6165,NMK^C,88.0
6166,CURV,4.585
6167,FFBC,25.85
6168,PAVMZ,0.525
6169,SRL,8.11
6170,GEEXU,10.24
6171,U,32.56
6172,FXNC,16.6
6173,SABS,0.8666
6174,LAD,238.59
6175,VRTS,175.2
6176,BKYI,1.62
6177,ZG,30.94
6178,CLIN,9.92
6179,CBRE,77.7
6180,IHTA,8.3
6181,OOMA,15.44
6182,GOODO,18.6
6183,SHOP,38.29
6184,AUB,34.6
6185,AMZN,103.41
6186,OMIC,2.5
6187,CHWY,41.69
6188,MGA,63.05
6189,AVNT,33.71
6190,NMG,4.9488
6191,YELL,4.23
6192,OEC,19.05
6193,AYRO,0.6019
6194,CPA,76.25
6195,CETX,0.1906
6196,AIN,101.3
6197,HMCOU,9.9904
6198,DUKB,24.33
6199,BPOP,70.65
6200,SPE^C,22.63
6201,MAQCW,0.0483
6202,PFHD,27.28
6203,SCOR,1.18
6204,IPVI,9.92
6205,MSVB,12.76
6206,SLGG,0.7215
6207,FMIV,9.93
6208,WQGA,10.13
6209,EGY,5.7
6210,NSC,253.98
6211,PHICU,10.0
6212,FFIN,38.07
6213,WPP,51.52
6214,BFK,9.47
6215,NSTC,9.93
6216,KAVL,1.11
6217,LFMD,2.07
6218,XMTR,60.0
6219,DCF,7.3378
6220,AMC,7.7733
6221,EPRT,22.31
6222,SXC,8.37
6223,GHAC,9.92
6224,FRBA,15.75
6225,FSSIU,9.95
6226,SCRMW,0.22
6227,HCII,9.94
6228,NETC,10.12
6229,SLNHP,3.8288
6230,SENEA,63.74
6231,EOG,149.8
6232,ATEK,9.945
6233,SVRA,1.24
6234,ULH,32.96
6235,FGMC,10.0397
6236,AGFS,2.79
6237,SPLP,42.89
6238,DHR^B,1403.02
6239,MRTN,18.75
6240,DOLE,9.07
6241,TKC,4.31
6242,BK,44.5
6243,HCA,224.52
6244,DLNG,3.19
6245,ATR,104.3597
6246,NEOG,13.13
6247,OVLY,19.81
6248,SGA,23.61
6249,HTBK,14.24
6250,RKTA,10.0
6251,SIRE,21.65
6252,SWTX,25.36
6253,WMPN,11.39
6254,ALKT,15.58
6255,PDI,19.8112
6256,SPTK,9.93
6257,BNNRU,10.35
6258,PEG,57.395
6259,SNEX,96.0
6260,SSIC,10.45
6261,PKG,131.45
6262,HLVX,21.35
6263,KVSA,9.92
6264,PSB^Z,13.22
6265,AVT,40.08
6266,HMA,10.13
6267,ASPN,13.36
6268,TFC,47.1
6269,JT,1.59
6270,LIBY,10.06
6271,AUGX,1.42
6272,FOSLL,12.92
6273,VSAC,10.1
6274,HGTY,8.975
6275,USM,22.26
6276,BLUE,6.24
6277,CEA,18.325
6278,ARHS,8.36
6279,ODFL,270.6
6280,EQ,1.75
6281,BLNGW,0.1
6282,RGF,6.97
6283,INMB,7.81
6284,CIM^C,18.9
6285,WRB^H,16.99
6286,AQU,9.9
6287,IDYA,17.0
6288,CTIB,0.67
6289,RLYB,9.64
6290,SEER,7.7
6291,AEE,83.45
6292,USWS,7.22
6293,HYB,6.87
6294,THACU,10.22
6295,WHLRD,11.755
6296,YEXT,5.22
6297,SRI,24.21
6298,ACEVU,10.25
6299,BBLN,0.5101
6300,DMAQ,10.07
6301,CF,106.89
6302,ACACU,10.0
6303,ERAS,7.99
6304,ACVA,8.98
6305,DLCAW,0.0212
6306,TRS,23.41
6307,XPDB,9.92
6308,WWAC,10.06
6309,MRK,100.735
6310,RELL,23.45
6311,AIT,126.355
6312,XHR,15.245
6313,BIP,37.66
6314,AVXL,12.26
6315,ALNY,204.51
6316,NICK,6.8
6317,MCRI,79.85
6318,IQV,225.995
6319,EQRX,5.4
6320,AVTR,21.395
6321,BCOR,22.17
6322,WDH,1.58
6323,ICUI,149.31
6324,WRAP,1.19
6325,VEL,10.25
6326,KMPH,5.68
6327,AMD,62.01
6328,CWEN,35.29
6329,CIO,10.02
6330,PPIH,9.85
6331,TPH,17.955
6332,SFBC,41.0
6333,NAOV,0.4168
6334,HLNE,61.0
6335,RPD,44.93
6336,QUOT,3.455
6337,APDN,1.74
6338,MMT,4.423
6339,PFSW,9.32
6340,ABEV,2.965
6341,IZEA,0.6721
6342,CMA,73.79
6343,SQFTW,0.085
6344,BCAT,14.4
6345,NXGL,1.41
6346,ASMB,1.65
6347,META,99.2
6348,SPWR,17.89
6349,USB,44.92
6350,VGI,7.795
6351,HBANM,22.35
6352,ABT,103.17
6353,AVNS,26.29
6354,FIP,2.63
6355,DRH,9.04
6356,OB,4.29
6357,SGMO,4.42
6358,WH,73.175
6359,ACQR,9.97
6360,IMBI,0.5172
6361,KKR,55.01
6362,BLDEW,0.7
6363,MQ,7.8
6364,PMT,15.37
6365,GWH,4.055
6366,THCAW,0.0803
6367,LXRX,2.2
6368,MCHX,1.65
6369,EAF,4.925
6370,AMAT,89.72
6371,FMIVW,0.0068
6372,QTEKW,0.1698
6373,BSQR,1.14
6374,USB^S,20.2899
6375,CHS,7.05
6376,CGEM,13.62
6377,EMD,8.7789
6378,TOIIW,0.6501
6379,TTI,3.97
6380,CIB,25.89
6381,VIRX,3.68
6382,SQFTP,21.01
6383,ZIM,26.64
6384,BLZE,4.95
6385,CEQP,29.575
6386,GENQ,10.02
6387,MET^F,21.15
6388,DTSTW,0.1275
6389,CCCS,9.23
6390,FTAI,17.62
6391,EQH^C,17.365
6392,PINC,35.13
6393,MFV,4.42
6394,FPF,16.87
6395,HAYN,47.95
6396,ISTR,20.8375
6397,EW,74.63
6398,ABR,14.87
6399,BBWI,34.92
6400,EXEL,16.63
6401,WAT,335.14
6402,CPF,20.845
6403,QSIAW,0.5899
6404,PALT,1.5
6405,AIO,16.92
6406,VTNR,8.41
6407,ROCK,51.41
6408,KRT,16.35
6409,TBKCP,22.9528
6410,UPH,0.4675
6411,OCX,0.69
6412,SHC,6.92
6413,GNT^A,23.0071
6414,CAAP,8.05
6415,NTCO,4.99
6416,GILD,79.27
6417,HGBL,1.795
6418,RMGCU,9.99
6419,RNR^F,22.77
6420,CYTK,43.24
6421,TCDA,0.383
6422,PEO,24.21
6423,ES,78.7
6424,WBD,12.95
6425,SAMA,9.96
6426,TOACW,0.03
6427,WLYB,45.66
6428,RAIN,5.99
6429,OSPN,10.82
6430,BBAI,1.0766
6431,IDA,102.21
6432,KRBP,0.2946
6433,GWRE,60.57
6434,GGG,69.59
6435,GHACU,9.96
6436,NUVA,44.29
6437,PFDR,9.94
6438,VENA,9.1
6439,OPP^A,17.37
6440,AKTS,3.28
6441,HA,14.3
6442,CTR,32.0
6443,ESSCW,0.091
6444,MH^D,6.66
6445,OFS,9.08
6446,PAGS,13.615
6447,EHTH,2.86
6448,WRB^G,17.6699
6449,ED,90.8
6450,ARIS,17.33
6451,DTOC,9.94
6452,PSA^K,20.69
6453,SEM,24.065
6454,ATLO,22.4
6455,ASUR,6.1
6456,PBAXU,10.15
6457,WRLD,77.39
6458,PAI,11.55
6459,AQN,8.2001
6460,BRIVU,9.96
6461,CNA,41.845
6462,IBER,9.99
6463,AEM,49.0
6464,BMRN,86.77
6465,ABNB,115.21
6466,HCMAW,0.0051
6467,RNG,38.57
6468,GDSTW,0.02
6469,NRT,17.9397
6470,CTLT,47.0
6471,WFRD,41.2
6472,AG,9.55
6473,CCO,1.17
6474,CULL,10.97
6475,SEAL^B,23.6
6476,HCVIW,0.15
6477,OLO,8.305
6478,CMCTP,27.45
6479,AIG^A,23.21
6480,KMT,26.8
6481,MINM,0.2253
6482,GMS,50.84
6483,CP,76.76
6484,AKICW,0.0048
6485,SCL,108.63
6486,PNW,72.16
6487,WPCA,9.99
6488,CRBG,22.77
6489,KMPR,54.68
6490,VAC,146.33
6491,AAON,65.15
6492,CHI,10.91
6493,SWKS,88.06
6494,VERO,0.2468
6495,CWT,62.35
6496,OMI,20.35
6497,TTD,53.71
6498,AFGC,20.3301
6499,IFIN,10.2
6500,FDX,178.38
6501,BAC^S,19.84
6502,SJIV,68.3
6503,PHK,4.7978
6504,WES,28.87
6505,KTF,8.25
6506,DSGN,16.1
6507,ALTO,4.11
6508,HL^B,55.2999
6509,NOAH,17.185
6510,HY,30.83
6511,BRMK,5.1
6512,LEGH,18.46
6513,TWO^B,19.14
6514,AFB,10.27
6515,OHI,31.7803
6516,ATSG,28.83
6517,PRU,110.27
6518,RCI,44.0
6519,UMH^D,23.62
6520,PBHC,18.64
6521,TWO^A,20.2
6522,TRST,37.35
6523,FEO,9.3555
6524,GOOD,17.66
6525,NESRW,0.07
6526,ASZ,9.975
6527,BSL,12.7
6528,APPF,122.49
6529,MEKA,9.87
6530,GUT,6.7716
6531,HMC,23.7587
6532,INTU,431.79
6533,MUFG,5.11
6534,D,60.476
6535,NTLA,54.03
6536,GYRO,9.31
6537,ET^D,23.88
6538,LGMK,0.8552
6539,CPAQ,10.14
6540,MULN,0.5174
6541,JPM^D,24.34
6542,WFC,47.31
6543,STRL,27.25
6544,EYE,37.23
6545,HESM,29.42
6546,NNI,95.26
6547,STOR,31.705
6548,TSVT,15.24
6549,SOBR,3.31
6550,PAXS,15.5
6551,HCTI,0.246
6552,LOTZW,0.0345
6553,DAVA,69.715
6554,GETY,5.7
6555,DLR^K,22.6713
6556,GNL^A,22.5
6557,TCMD,7.45
6558,VCIF,9.06
6559,FBK,43.15
6560,TPBAW,0.5969
6561,MLKN,20.82
6562,KREF,17.21
6563,NCR,22.625
6564,ACAD,16.13
6565,GHL,10.21
6566,CNXA,0.2576
6567,UNM,41.18
6568,CYAN,1.99
6569,PTGX,8.58
6570,AQNB,22.975
6571,JYNT,17.11
6572,AQMS,0.8254
6573,PPL,27.495
6574,APPHW,0.335
6575,VTOL,26.725
6576,NGG,59.17
6577,ELAN,13.035
6578,AJXA,24.4
6579,TTOO,1.79
6580,RVLV,26.92
6581,SFM,29.71
6582,ING,11.54
6583,SLAC,10.0
6584,FSS,49.07
6585,HYZNW,0.23
6586,ETWO,6.055
6587,TEO,3.92
6588,ALZN,1.13
6589,TGAN,6.92
6590,HYI,12.2
6591,BMO,100.2
6592,MBTCR,0.0769
6593,GDL,7.92
6594,PSA^S,17.7
6595,VALU,61.6
6596,DMRC,16.01
6597,TZPS,9.98
6598,SVFB,9.97
6599,SHO^H,21.0
6600,DHI,83.7
6601,CRGY,14.27
6602,RADI,9.27
6603,TWCB,9.77
6604,NXTC,2.51
6605,CIZN,14.6001
6606,RFL,1.778
6607,ACXP,3.29
6608,AGS,6.3
6609,KEYS,173.345
6610,NTIC,13.8
6611,MAV,7.62
6612,FEXD,10.07
6613,ABG,182.77
6614,PSPC,9.7701
6615,FORR,42.05
6616,MSBIP,25.41
6617,SMAPW,0.09
6618,EXG,7.82
6619,DOC,14.62
6620,SVIIR,0.18
6621,MEACW,0.0505
6622,HCVIU,9.9
6623,IVVD,3.93
6624,HIPO,15.4177
6625,ARTLW,0.08
6626,CCAP,13.67
6627,KTRA,0.1107
6628,DCGO,9.63
6629,CORS,9.85
6630,SURGW,1.74
6631,ENPH,305.25
6632,FSD,11.2001
6633,ZWRK,9.95
6634,BTT,20.83
6635,CRD/B,5.87
6636,OC,92.48
6637,RCA,24.91
6638,AKO/B,11.18
6639,PRPH,11.39
6640,IMBIL,8.74
6641,TANNI,25.13
6642,KMPB,20.15
6643,GSIT,1.89
6644,NSTD,9.93
6645,MTTR,3.58
6646,TISI,0.83
6647,EMF,11.6216
6648,MRVI,16.72
6649,NRACW,0.0101
6650,PXD,260.48
6651,TVTX,22.94
6652,VBOCU,10.0
6653,KFS,7.0
6654,GERN,2.41
6655,FRSGU,9.89
6656,COE,1.698
6657,CHCO,101.77
6658,ASR,242.0
6659,CYN,1.04
6660,NCSM,29.22
6661,HEAR,7.82
6662,XPER,10.59
6663,UCBIO,23.88
6664,SVIIU,10.25
6665,RVT,14.7295
6666,CFB,13.95
6667,MSDAW,0.05
6668,DNA,2.675
6669,ACAC,10.41
6670,GOLF,47.2
6671,CMTG,17.98
6672,GPMT,6.525
6673,DEA,15.99
6674,CEG,93.75
6675,LDHAU,9.94
6676,R,88.06
6677,HOLO,2.5
6678,PMVP,12.95
6679,GIWWW,0.0628
6680,XFLT,6.5899
6681,GTBP,1.94
6682,HRL,47.825
6683,HCAR,9.99
6684,PATH,11.91
6685,ASC,13.775
6686,ARBGW,0.0202
6687,FPL,6.129
6688,ACQRW,0.08
6689,LJAQW,0.053
6690,OZK,42.98
6691,ZIONP,17.6686
6692,WSO/B,284.97
6693,AHH,12.05
6694,ASB^F,22.455
6695,KEY^L,24.7675
6696,HII,224.725
6697,CHX,28.39
6698,ODV,4.82
6699,RGTIW,0.23
6700,HQY,76.4
6701,TLYS,9.335
6702,AMKR,20.8
6703,DBL,14.4
6704,MMP,53.515
6705,EMBKW,0.05
6706,ECCC,20.7038
6707,WHF,12.61
6708,BL,57.1
6709,POWI,67.34
6710,UBER,28.95
6711,FFIC,20.08
6712,HIG^G,25.18
6713,TEX,45.55
6714,BOCN,10.09
6715,VMCAW,0.05
6716,UPWK,13.4
6717,WESTW,1.17
6718,NVDA,138.34
6719,NWBI,14.94
6720,USEG,2.89
6721,GVP,0.84
6722,ROIC,14.43
6723,MCAA,10.29
6724,GIM,4.24
6725,TRTN,66.46
6726,ICE,104.26
6727,BBCP,6.44
6728,MODG,22.025
6729,OPI,15.27
6730,KURA,15.9
6731,EDI,4.09
6732,GXO,43.59
6733,PFMT,2.0
6734,AGGR,9.95
6735,MNTV,7.84
6736,BIPH,16.16
6737,IROQ,19.1
6738,FINV,4.955
6739,DCTH,2.85
6740,EVLV,2.9
6741,IRMD,29.86
6742,ACNT,14.58
6743,SHO,10.75
6744,ROCGU,10.07
6745,ADPT,7.61
6746,NRBO,8.36
6747,SPLK,83.81
6748,DLNG^B,24.0
6749,SPG,119.04
6750,RC^C,19.29
6751,LGTO,9.95
6752,BELFA,31.83
6753,ATRI,601.14
6754,UMH,17.33
6755,YOTA,9.9117
6756,OMCL,77.96
6757,SHFS,3.02
6758,LASR,11.42
6759,TOACU,10.27
6760,UI,289.0
6761,MPC,122.55
6762,ESSC,10.4
6763,NMCO,11.04
6764,SYF^A,18.3
6765,ACHC,83.05
6766,IKNA,2.75
6767,AOS,59.9
6768,UNFI,45.76
6769,WHLM,4.16
6770,WBS,53.17
6771,CMSC,23.0
6772,SONDW,0.18
6773,DECAW,0.07
6774,PPYAU,10.06
6775,AM,11.26
6776,PRSO,1.56
6777,HLLY,2.995
6778,CDIO,3.17
6779,ITT,82.18
6780,CXAC,10.09
6781,AON,296.84
6782,QIPT,4.365
6783,BHV,11.27
6784,ESSCR,0.5
6785,CPAAU,10.09
6786,SFT,0.5331
6787,AKUS,13.17
6788,SWSSU,10.03
6789,ZTAQW,0.1962
6790,GHSI,0.1685
6791,DHIL,181.01
6792,USB^P,24.22
6793,AMH,31.72
6794,DMYS,9.906
6795,FE,37.92
6796,VKQ,9.066
6797,TTEC,45.26
6798,BFST,24.71
6799,LTRY,0.3787
6800,MCAF,9.94
6801,IRL,9.09
6802,WVVI,6.07
6803,OHPA,10.03
6804,FTHM,4.75
6805,ASTR,0.5972
6806,THMO,0.1008
6807,IVC,0.52
6808,MARPS,9.98
6809,RNXT,1.76
6810,NKTX,13.0
6811,LMND,22.73
6812,NNY,8.2
6813,DYN,11.58
6814,RSF,17.39
6815,VFC,33.4
6816,AKLI,2.0
6817,EXFY,12.87
6818,BCO,61.64
6819,MBINP,23.4908
6820,FRC^K,17.02
6821,FDP,28.485
6822,BPAC,10.12
6823,DOUG,4.255
6824,FUNC,18.57
6825,OCUL,3.68
6826,NIMC,102.2914
6827,REYN,30.69
6828,ENVB,3.45
6829,ICHR,26.19
6830,DFFN,5.06
6831,SRZN,2.35
6832,CINGW,0.2621
6833,ESM,10.01
6834,ORAN,10.12
6835,MYD,9.89
6836,QSR,60.66
6837,VSTM,0.405
6838,MOV,35.5
6839,FVCB,20.31
6840,BMRC,36.69
6841,MS^P,25.4254
6842,TFX,216.735
6843,AIZ,127.91
6844,TRP,48.15
6845,WLKP,23.67
6846,FN,126.3
6847,USB^A,844.0
6848,MHN,9.72
6849,HTLD,14.94
6850,EACPW,0.0719
6851,SCLE,10.0
6852,USB^Q,16.76
6853,SPTN,35.54
6854,EDBLW,0.0173
6855,NTAP,69.4
6856,REGN,750.76
6857,DCT,12.17
6858,EQS,1.554
6859,CRC,47.725
6860,MSACW,0.0698
6861,NODK,13.72
6862,SNPX,6.82
6863,ANZUW,0.0685
6864,POWRU,10.0024
6865,SWSS,10.05
6866,ANEB,2.5
6867,ARLO,3.74
6868,SURG,5.56
6869,GPACU,10.0
6870,ETNB,9.29
6871,AEFC,20.71
6872,HBIO,2.63
6873,OSH,22.87
6874,BSRR,22.02
6875,LSI,107.11
6876,JSD,12.2
6877,MITT,5.57
6878,BANX,17.15
6879,CZNC,23.8
6880,WWACU,10.04
6881,IMAX,14.89
6882,BAFN,16.63
6883,HSCS,2.43
6884,LBBBR,0.13
6885,NE,41.265
6886,ISUN,2.11
6887,JWACR,0.129
6888,ALTG^A,25.875
6889,CSR^C,24.5
6890,KMF,8.17
6891,OHAAW,0.07
6892,VOYA^B,21.85
6893,CSLMW,0.0325
6894,MLAIW,0.0275
6895,PSA^I,21.17
6896,BMAQW,0.025
6897,NVG,11.31
6898,CHMG,42.3
6899,NWSA,16.91
6900,RMM,14.3
6901,HMLP^A,20.7
6902,AVGO,472.9
6903,COF,114.82
6904,JKHY,201.73
6905,SPCMW,0.14
6906,CHMI^B,19.0205
6907,HLT,140.45
6908,PEGR,9.84
6909,CRNC,16.94
6910,OBLG,0.339
6911,AUBAP,23.7
6912,HTFB,23.5
6913,GSD,10.25
6914,PRO,27.44
6915,AWH,0.3948
6916,CZR,44.1
6917,CODI^A,23.42
6918,USCTW,0.0356
6919,RMAX,19.46
6920,ALRN,0.2002
6921,CNO,22.6
6922,EMO,31.3964
6923,HPS,14.88
6924,SDACW,0.0295
6925,PG,141.43
6926,CTRA,28.8101
6927,UBP^K,20.0
6928,ENOB,2.12
6929,XPAXW,0.0473
6930,JMM,5.9
6931,AKAM,89.21
6932,MTDR,71.51
6933,PLRX,25.02
6934,SBNYP,17.65
6935,DAVE,0.3051
6936,STOK,15.69
6937,LFT,2.0032
6938,GRMN,92.43
6939,SDACU,9.92
6940,RLAY,22.5
6941,ROCLW,0.07
6942,MSSA,10.02
6943,TMKRU,10.11
6944,TTSH,3.86
6945,GREE,1.01
6946,XNCR,29.31
6947,AIV,7.775
6948,ARBG,10.03
6949,VAL,69.315
6950,ZBH,115.28
6951,WULF,1.2
6952,FNF,41.545
6953,HUBB,252.685
6954,AL^A,24.22
6955,HT^C,19.35
6956,JCICW,0.21
6957,MC,45.585
6958,CUZ,25.59
6959,RBKB,10.1
6960,SLDP,5.55
6961,WWE,77.14
6962,SCAQ,9.91
6963,XOMA,16.85
6964,FF,8.325
6965,DRAY,10.05
6966,PRTK,3.54
6967,CMCA,10.194
6968,RIGL,0.7264
6969,APCA,10.23
6970,ENOV,55.29
6971,HPP^C,14.64
6972,ORI,23.88
6973,NKG,9.91
6974,TBB,22.46
6975,PAFOR,0.19
6976,GNE^A,9.59
6977,BIOR,0.4
6978,FND,79.96
6979,OVID,1.63
6980,VNO^O,15.5
6981,RILY,39.94
6982,SBRA,13.74
6983,SCVL,23.81
6984,AIBBU,10.11
6985,RBLX,35.6235
6986,LILA,7.9
6987,NTRA,47.66
6988,ATH^D,18.7171
6989,RWAYL,24.91
6990,SGU,8.6
6991,SMP,40.63
6992,EE,25.52
6993,TTEK,141.03
6994,GPRK,15.13
6995,VCEL,26.35
6996,ALIM,5.25
6997,TAC,9.44
6998,BWEN,1.75
6999,SPTKU,9.93
7000,RXO,18.3458
7001,KPLTW,0.1099
7002,SPT,60.46
7003,EVBG,32.27
7004,HAFC,27.01
7005,AMBA,56.88
7006,HUBG,77.15
7007,OPAL,9.27
7008,FTIIU,10.1
7009,CDAK,0.716
7010,COOLU,10.01
7011,APOG,46.06
7012,AKIC,10.01
7013,HROWL,23.86
7014,INTC,29.07
7015,XOMAP,22.75
7016,OFED,26.0
7017,UMBF,80.49
7018,BITE,9.93
7019,FTPAW,0.0311
7020,SLAB,118.65
7021,CFG,41.24
7022,EGP,159.53
7023,ANVS,12.75
7024,INCY,74.6
7025,MGTA,1.25
7026,AL,38.04
7027,PTWOU,10.15
7028,ETRN,8.38
7029,KBH,30.55
7030,CUBA,4.07
7031,CLDT,12.82
7032,WSO,279.76
7033,SSTK,53.475
7034,EPHYU,9.95
7035,VVX,41.83
7036,HCICW,0.065
7037,SRGA,3.0999
7038,EFR,11.4467
7039,CACC,471.42
7040,TALK,0.7453
7041,TESS,4.82
7042,EL,225.04
7043,ARNC,20.62
7044,MNSO,8.46
7045,ATNF,0.4536
7046,FRME,44.5
7047,LMAT,41.935
7048,AFAQU,9.91
7049,ZIONL,25.83
7050,NKSH,36.7
7051,CNX,18.73
7052,PGRWW,0.0722
7053,VNTR,0.6299
7054,SOHON,21.5
7055,PYCR,30.51
7056,DRI,142.59
7057,DQ,53.8
7058,NSA,40.32
7059,ARCKU,10.23
7060,NPV,11.1702
7061,GRBK,23.42
7062,STRY,0.304
7063,TH,12.06
7064,BUI,21.2
7065,HPCO,1.89
7066,GNL^B,21.581
7067,ICAD,1.9
7068,OMER,3.46
7069,FLR,34.25
7070,TGI,12.05
7071,HIIIU,9.92
7072,CFBK,22.14
7073,SKLZ,1.15
7074,ATAKW,0.0173
7075,MPB,34.2
7076,PSA^L,20.0209
7077,FNWB,15.35
7078,TPST,1.95
7079,EP^C,45.05
7080,CTS,41.54
7081,CNHI,15.23
7082,GNSS,2.885
7083,AHPAU,8.48
7084,WING,160.75
7085,ZD,78.59
7086,STAA,71.17
7087,TIPT,11.89
7088,MFA,11.055
7089,NVACW,0.025
7090,APPH,2.1
7091,RFMZ,13.08
7092,FLS,32.39
7093,LL,7.74
7094,FNA,20.41
7095,EAR,0.645
7096,PBT,22.35
